Gen 107:	22326	52	299	17323
Gen 108:	22392	47	286	17275
Gen 109:	22383	49	282	17286
Gen 110:	22274	50	278	17398
Gen 111:	22389	46	262	17303
Gen 112:	22340	46	249	17365
Gen 113:	22336	41	238	17385
Gen 114:	22305	38	222	17435
Gen 115:	22277	38	214	17471
Gen 116:	22298	40	207	17455
Gen 117:	22334	35	202	17429
Gen 118:	22254	40	202	17504
Gen 119:	22338	47	201	17414
Gen 120:	22396	38	198	17368
Gen 121:	22405	35	200	17360
Gen 122:	22351	34	185	17430
Gen 123:	22283	36	180	17501
Gen 124:	22351	39	181	17429
Gen 125:	22302	33	187	17478
Gen 126:	22296	30	183	17491
Gen 127:	22328	28	168	17476
Gen 128:	22314	30	163	17493
Gen 129:	22260	30	151	17559
Gen 130:	22236	34	153	17577
Gen 131:	22224	34	150	17592
Gen 132:	22237	35	136	17592
Gen 133:	22262	32	128	17578
Gen 134:	22357	24	117	17502
Gen 135:	22284	21	113	17582
Gen 136:	22308	19	111	17562
Gen 137:	22331	20	105	17544
Gen 138:	22332	21	104	17543
Gen 139:	22386	22	94	17498
Gen 140:	22387	22	99	17492
Gen 141:	22345	20	96	17539
Gen 142:	22310	23	96	17571
Gen 143:	22300	21	97	17582
Gen 144:	22316	20	95	17569
Gen 145:	22342	21	88	17549
Gen 146:	22270	17	84	17629
Gen 147:	22239	15	80	17666
Gen 148:	22240	13	79	17668
Gen 149:	22247	12	73	17668
Gen 150:	22402	12	64	17522
Gen 151:	22376	12	68	17544
Gen 152:	22439	12	60	17489
Gen 153:	22448	11	59	17482
Gen 154:	22385	13	57	17545
Gen 155:	22375	15	55	17555
Gen 156:	22393	14	54	17539
Gen 157:	22363	13	44	17580
Gen 158:	22404	13	45	17538
Gen 159:	22371	13	50	17566
Gen 160:	22361	13	50	17576
Gen 161:	22352	12	50	17586
Gen 162:	22231	16	46	17707
Gen 163:	22229	17	40	17714
Gen 164:	22138	21	36	17805
Gen 165:	22107	24	36	17833
Gen 166:	22091	25	36	17848
Gen 167:	22166	20	36	17778
Gen 168:	22229	19	36	17716
Gen 169:	22236	18	35	17711
Gen 170:	22074	12	34	17880
Gen 171:	22113	9	32	17846
Gen 172:	22118	6	31	17845
Gen 173:	22139	5	29	17827
Gen 174:	22234	5	29	17732
Gen 175:	22248	4	32	17716
Gen 176:	22269	2	29	17700
Gen 177:	22209	1	29	17761
Gen 178:	22242	1	31	17726
Gen 179:	22294	2	30	17674
Gen 180:	22303	2	27	17668
Gen 181:	22326	2	28	17644
Gen 182:	22263	3	24	17710
Gen 183:	22264	3	24	17709
Gen 184:	22282	3	20	17695
Gen 185:	22281	4	20	17695
Gen 186:	22246	4	18	17732
Gen 187:	22212	4	17	17767
Gen 188:	22166	3	18	17813
Gen 189:	22206	3	18	17773
Gen 190:	22200	3	16	17781
Gen 191:	22258	2	15	17725
Gen 192:	22269	2	13	17716
Gen 193:	22313	3	15	17669
Gen 194:	22244	3	17	17736
Gen 195:	22243	4	15	17738
Gen 196:	22216	3	14	17767
Gen 197:	22291	3	14	17692
Gen 198:	22327	3	12	17658
Gen 199:	22396	3	11	17590
Gen 200:	22466	3	9	17522
Gen 201:	22402	3	8	17587
Gen 202:	22407	3	6	17584
Gen 203:	22341	3	8	17648
Gen 204:	22315	3	6	17676
Gen 205:	22275	3	4	17718
Gen 206:	22250	2	4	17744
Gen 207:	22374	2	5	17619
Gen 208:	22267	2	7	17724
Gen 209:	22194	2	7	17797
Gen 210:	22219	1	5	17775
Gen 211:	22123	1	5	17871
Gen 212:	22176	1	5	17818
Gen 213:	22206	1	6	17787
Gen 214:	22177	1	6	17816
Gen 215:	22182	1	5	17812
Gen 216:	22142	1	5	17852
Gen 217:	22144	1	5	17850
Gen 218:	22087	1	4	17908
Gen 219:	22186	1	4	17809
Gen 220:	22184	1	4	17811
Gen 221:	22153	1	4	17842
Gen 222:	22125	0	5	17870
Gen 223:	22131	0	6	17863
Gen 224:	22158	0	4	17838
Gen 225:	22232	0	3	17765
Gen 226:	22253	0	3	17744
Gen 227:	22277	0	3	17720
Gen 228:	22260	0	2	17738
Gen 229:	22244	0	2	17754
Gen 230:	22192	0	1	17807
Gen 231:	22203	0	0	17797
Gen 232:	22299	0	0	17701
Gen 233:	22284	0	0	17716
Gen 234:	22250	0	0	17750
Gen 235:	22179	0	0	17821
Gen 236:	22164	0	0	17836
Gen 237:	22132	0	0	17868
Gen 238:	22179	0	0	17821
Gen 239:	22149	0	0	17851
Gen 240:	22162	0	0	17838
Gen 241:	22212	0	0	17788
Gen 242:	22324	0	0	17676
Gen 243:	22371	0	0	17629
Gen 244:	22264	0	0	17736
Gen 245:	22262	0	0	17738
Gen 246:	22239	0	0	17761
Gen 247:	22275	0	0	17725
Gen 248:	22266	0	0	17734
Gen 249:	22272	0	0	17728
Gen 250:	22262	0	0	17738
Gen 251:	22362	0	0	17638
Gen 252:	22439	0	0	17561
Gen 253:	22375	0	0	17625
Gen 254:	22398	0	0	17602
Gen 255:	22421	0	0	17579
Gen 256:	22438	0	0	17562
Gen 257:	22318	0	0	17682
Gen 258:	22293	0	0	17707
Gen 259:	22315	0	0	17685
Gen 260:	22319	0	0	17681
Gen 261:	22279	0	0	17721
Gen 262:	22323	0	0	17677
Gen 263:	22357	0	0	17643
Gen 264:	22286	0	0	17714
Gen 265:	22199	0	0	17801
Gen 266:	22168	0	0	17832
Gen 267:	22165	0	0	17835
Gen 268:	22166	0	0	17834
Gen 269:	22267	0	0	17733
Gen 270:	22428	0	0	17572
Gen 271:	22369	0	0	17631
Gen 272:	22430	0	0	17570
Gen 273:	22411	0	0	17589
Gen 274:	22319	0	0	17681
Gen 275:	22361	0	0	17639
Gen 276:	22377	0	0	17623
Gen 277:	22308	0	0	17692
Gen 278:	22267	0	0	17733
Gen 279:	22358	0	0	17642
Gen 280:	22376	0	0	17624
Gen 281:	22402	0	0	17598
Gen 282:	22426	0	0	17574
Gen 283:	22426	0	0	17574
Gen 284:	22422	0	0	17578
Gen 285:	22377	0	0	17623
Gen 286:	22290	0	0	17710
Gen 287:	22319	0	0	17681
Gen 288:	22300	0	0	17700
Gen 289:	22301	0	0	17699
Gen 290:	22243	0	0	17757
Gen 291:	22243	0	0	17757
Gen 292:	22298	0	0	17702
Gen 293:	22260	0	0	17740
Gen 294:	22194	0	0	17806
Gen 295:	22225	0	0	17775
Gen 296:	22177	0	0	17823
Gen 297:	22227	0	0	17773
Gen 298:	22249	0	0	17751
Gen 299:	22312	0	0	17688
Gen 300:	22293	0	0	17707
Gen 301:	22288	0	0	17712
Gen 302:	22245	0	0	17755
Gen 303:	22235	0	0	17765
Gen 304:	22296	0	0	17704
Gen 305:	22252	0	0	17748
Gen 306:	22224	0	0	17776
Gen 307:	22276	0	0	17724
Gen 308:	22259	0	0	17741
Gen 309:	22288	0	0	17712
Gen 310:	22325	0	0	17675
Gen 311:	22258	0	0	17742
Gen 312:	22200	0	0	17800
Gen 313:	22189	0	0	17811
Gen 314:	22234	0	0	17766
Gen 315:	22254	0	0	17746
Gen 316:	22202	0	0	17798
