Gen 293:	21012	2528	5951	10509
Gen 294:	21059	2529	5933	10479
Gen 295:	21062	2536	5897	10505
Gen 296:	21081	2556	5918	10445
Gen 297:	21109	2535	5897	10459
Gen 298:	21075	2530	5943	10452
Gen 299:	21072	2529	5940	10459
Gen 300:	21113	2518	5947	10422
Gen 301:	21109	2534	5922	10435
Gen 302:	21128	2501	5969	10402
Gen 303:	21089	2497	6008	10406
Gen 304:	21100	2481	6028	10391
Gen 305:	21026	2495	6039	10440
Gen 306:	21064	2499	6029	10408
Gen 307:	21045	2522	5995	10438
Gen 308:	21054	2531	5998	10417
Gen 309:	21094	2533	5951	10422
Gen 310:	21035	2545	5979	10441
Gen 311:	21071	2545	5976	10408
Gen 312:	21042	2521	5975	10462
Gen 313:	21020	2532	5967	10481
Gen 314:	21094	2534	5915	10457
Gen 315:	21094	2517	5935	10454
Gen 316:	21073	2491	5966	10470
Gen 317:	21154	2463	5969	10414
Gen 318:	21130	2481	5983	10406
Gen 319:	21109	2458	6001	10432
Gen 320:	21110	2449	6003	10438
Gen 321:	21085	2431	6002	10482
Gen 322:	21089	2397	6015	10499
Gen 323:	21078	2405	6009	10508
Gen 324:	21067	2387	6007	10539
Gen 325:	21067	2394	6031	10508
Gen 326:	21094	2375	6022	10509
Gen 327:	21064	2342	6036	10558
Gen 328:	21025	2351	6021	10603
Gen 329:	21010	2367	6011	10612
Gen 330:	21013	2384	6023	10580
Gen 331:	21074	2402	5989	10535
Gen 332:	21115	2367	6017	10501
Gen 333:	21096	2350	6022	10532
Gen 334:	21124	2315	6012	10549
Gen 335:	21098	2326	6050	10526
Gen 336:	21059	2328	6045	10568
Gen 337:	21099	2317	6011	10573
Gen 338:	21082	2303	6015	10600
Gen 339:	21116	2284	6012	10588
Gen 340:	21100	2292	6000	10608
Gen 341:	21046	2288	6019	10647
Gen 342:	20978	2280	6071	10671
Gen 343:	20999	2291	6059	10651
Gen 344:	20978	2311	6068	10643
Gen 345:	21001	2320	6019	10660
Gen 346:	21093	2303	5969	10635
Gen 347:	21137	2267	5927	10669
Gen 348:	21166	2246	5909	10679
Gen 349:	21125	2266	5902	10707
Gen 350:	21130	2226	5924	10720
Gen 351:	21121	2235	5940	10704
Gen 352:	21135	2252	5914	10699
Gen 353:	21158	2229	5938	10675
Gen 354:	21158	2187	5968	10687
Gen 355:	21112	2215	5964	10709
Gen 356:	21222	2200	5920	10658
Gen 357:	21192	2199	5908	10701
Gen 358:	21215	2204	5887	10694
Gen 359:	21287	2186	5848	10679
Gen 360:	21325	2192	5814	10669
Gen 361:	21308	2207	5806	10679
Gen 362:	21260	2200	5830	10710
Gen 363:	21269	2203	5819	10709
Gen 364:	21296	2182	5818	10704
Gen 365:	21262	2175	5831	10732
Gen 366:	21287	2167	5818	10728
Gen 367:	21257	2191	5805	10747
Gen 368:	21227	2215	5818	10740
Gen 369:	21099	2211	5842	10848
Gen 370:	21077	2207	5840	10876
Gen 371:	21124	2186	5825	10865
Gen 372:	21092	2190	5824	10894
Gen 373:	21137	2177	5790	10896
Gen 374:	21166	2177	5802	10855
Gen 375:	21174	2185	5815	10826
Gen 376:	21125	2202	5837	10836
Gen 377:	21103	2197	5839	10861
Gen 378:	21091	2226	5834	10849
Gen 379:	21131	2222	5817	10830
Gen 380:	21191	2209	5820	10780
Gen 381:	21218	2193	5805	10784
Gen 382:	21187	2196	5794	10823
Gen 383:	21136	2194	5810	10860
Gen 384:	21122	2194	5808	10876
Gen 385:	21126	2216	5811	10847
Gen 386:	21085	2214	5794	10907
Gen 387:	21132	2206	5792	10870
Gen 388:	21207	2185	5752	10856
Gen 389:	21197	2179	5788	10836
Gen 390:	21135	2185	5778	10902
Gen 391:	21130	2176	5786	10908
Gen 392:	21151	2190	5776	10883
Gen 393:	21183	2177	5726	10914
Gen 394:	21148	2187	5737	10928
Gen 395:	21083	2193	5730	10994
Gen 396:	21090	2212	5692	11006
Gen 397:	21093	2186	5746	10975
Gen 398:	21120	2183	5747	10950
Gen 399:	21065	2188	5764	10983
Gen 400:	21082	2168	5775	10975
Gen 401:	21060	2181	5789	10970
Gen 402:	21076	2163	5784	10977
Gen 403:	21017	2171	5774	11038
Gen 404:	21052	2163	5737	11048
Gen 405:	21018	2166	5741	11075
Gen 406:	20978	2174	5759	11089
Gen 407:	21004	2166	5760	11070
Gen 408:	20997	2167	5753	11083
Gen 409:	20985	2158	5776	11081
Gen 410:	21007	2152	5758	11083
Gen 411:	20926	2148	5793	11133
Gen 412:	20968	2125	5793	11114
Gen 413:	20947	2150	5774	11129
Gen 414:	20931	2142	5769	11158
Gen 415:	20933	2124	5767	11176
Gen 416:	20932	2111	5774	11183
Gen 417:	20945	2110	5758	11187
Gen 418:	20943	2110	5746	11201
Gen 419:	20990	2075	5750	11185
Gen 420:	21011	2054	5762	11173
Gen 421:	21030	2044	5771	11155
Gen 422:	21011	2031	5743	11215
Gen 423:	20998	2042	5746	11214
Gen 424:	21066	2032	5743	11159
Gen 425:	21056	2032	5753	11159
Gen 426:	21065	2020	5742	11173
Gen 427:	21075	2014	5752	11159
Gen 428:	21072	2042	5735	11151
Gen 429:	21079	2042	5728	11151
Gen 430:	21084	2035	5697	11184
Gen 431:	21053	2036	5692	11219
Gen 432:	21128	2009	5674	11189
Gen 433:	21186	2010	5641	11163
Gen 434:	21169	2012	5634	11185
Gen 435:	21209	1994	5639	11158
Gen 436:	21186	2003	5630	11181
Gen 437:	21200	1999	5630	11171
Gen 438:	21156	2036	5640	11168
Gen 439:	21119	2028	5634	11219
Gen 440:	21116	2021	5627	11236
Gen 441:	21127	2027	5584	11262
Gen 442:	21184	2013	5547	11256
Gen 443:	21062	2002	5604	11332
Gen 444:	21106	2010	5569	11315
Gen 445:	21155	2004	5566	11275
Gen 446:	21134	2026	5569	11271
Gen 447:	21118	2056	5554	11272
Gen 448:	21115	2052	5555	11278
Gen 449:	21209	2052	5511	11228
Gen 450:	21260	2071	5465	11204
Gen 451:	21279	2092	5473	11156
Gen 452:	21298	2066	5520	11116
Gen 453:	21286	2053	5542	11119
Gen 454:	21369	2056	5502	11073
Gen 455:	21373	2051	5533	11043
Gen 456:	21300	2032	5552	11116
Gen 457:	21256	2019	5577	11148
Gen 458:	21179	2035	5628	11158
Gen 459:	21248	1966	5624	11162
Gen 460:	21232	1948	5632	11188
Gen 461:	21248	1929	5651	11172
Gen 462:	21279	1922	5620	11179
Gen 463:	21253	1928	5627	11192
Gen 464:	21312	1913	5632	11143
Gen 465:	21253	1953	5637	11157
Gen 466:	21168	1975	5654	11203
Gen 467:	21149	1973	5663	11215
Gen 468:	21072	1981	5688	11259
Gen 469:	21014	1990	5696	11300
Gen 470:	21080	1993	5648	11279
Gen 471:	21080	1977	5665	11278
Gen 472:	21039	1944	5679	11338
Gen 473:	21062	1957	5648	11333
Gen 474:	21034	1953	5654	11359
Gen 475:	21025	1966	5622	11387
Gen 476:	21012	1950	5599	11439
Gen 477:	21044	1963	5541	11452
Gen 478:	21046	1971	5580	11403
Gen 479:	21066	2006	5566	11362
Gen 480:	21039	1989	5637	11335
Gen 481:	21067	1974	5668	11291
Gen 482:	21176	1966	5639	11219
Gen 483:	21194	1935	5636	11235
Gen 484:	21151	1947	5617	11285
Gen 485:	21090	1971	5616	11323
Gen 486:	21083	1943	5638	11336
Gen 487:	21125	1953	5638	11284
Gen 488:	21215	1923	5624	11238
Gen 489:	21191	1931	5603	11275
Gen 490:	21253	1924	5595	11228
Gen 491:	21301	1933	5574	11192
Gen 492:	21257	1958	5616	11169
Gen 493:	21168	1963	5648	11221
Gen 494:	21154	1953	5640	11253
Gen 495:	21124	1943	5672	11261
Gen 496:	21136	1956	5667	11241
Gen 497:	21073	1971	5684	11272
Gen 498:	21110	1951	5647	11292
Gen 499:	21110	1948	5644	11298
Gen 500:	21093	1947	5637	11323
Gen 501:	21084	1967	5631	11318
Gen 502:	21056	1945	5640	11359
Gen 503:	21008	1938	5664	11390
Gen 504:	20990	1932	5659	11419
Gen 505:	21042	1913	5671	11374
Gen 506:	21045	1921	5675	11359
Gen 507:	21026	1910	5684	11380
Gen 508:	20968	1921	5674	11437
Gen 509:	20938	1925	5684	11453
Gen 510:	20918	1917	5682	11483
Gen 511:	20960	1899	5666	11475
Gen 512:	20972	1903	5669	11456
Gen 513:	20973	1876	5694	11457
Gen 514:	20962	1860	5716	11462
Gen 515:	20965	1856	5706	11473
Gen 516:	20913	1882	5686	11519
Gen 517:	20968	1861	5671	11500
Gen 518:	21002	1857	5679	11462
Gen 519:	21015	1837	5693	11455
Gen 520:	20976	1861	5683	11480
Gen 521:	20933	1841	5710	11516
Gen 522:	21010	1821	5688	11481
Gen 523:	20968	1812	5716	11504
Gen 524:	20955	1795	5726	11524
Gen 525:	20944	1786	5718	11552
Gen 526:	20967	1791	5721	11521
Gen 527:	20890	1808	5760	11542
Gen 528:	20905	1822	5736	11537
Gen 529:	20915	1798	5745	11542
Gen 530:	20961	1784	5750	11505
Gen 531:	21023	1785	5715	11477
Gen 532:	21003	1786	5701	11510
Gen 533:	20962	1770	5736	11532
Gen 534:	21007	1767	5726	11500
Gen 535:	20975	1768	5748	11509
Gen 536:	20961	1740	5723	11576
Gen 537:	20966	1746	5721	11567
Gen 538:	21084	1728	5631	11557
Gen 539:	21091	1720	5618	11571
Gen 540:	21001	1740	5636	11623
Gen 541:	21032	1726	5619	11623
Gen 542:	21038	1736	5604	11622
Gen 543:	20983	1728	5628	11661
Gen 544:	20959	1748	5629	11664
Gen 545:	20959	1775	5620	11646
Gen 546:	20928	1795	5633	11644
Gen 547:	20989	1788	5642	11581
Gen 548:	21040	1774	5595	11591
Gen 549:	21081	1778	5553	11588
Gen 550:	21053	1783	5557	11607
Gen 551:	21050	1770	5558	11622
Gen 552:	20984	1738	5606	11672
Gen 553:	20965	1750	5606	11679
Gen 554:	21030	1742	5606	11622
Gen 555:	20984	1765	5614	11637
Gen 556:	20956	1755	5612	11677
Gen 557:	20917	1761	5590	11732
Gen 558:	20951	1777	5575	11697
Gen 559:	20964	1793	5556	11687
Gen 560:	20956	1787	5539	11718
Gen 561:	20929	1796	5543	11732
Gen 562:	20863	1806	5557	11774
Gen 563:	20838	1807	5560	11795
Gen 564:	20930	1794	5527	11749
Gen 565:	20925	1785	5541	11749
Gen 566:	20943	1785	5566	11706
Gen 567:	20979	1758	5574	11689
Gen 568:	21006	1769	5529	11696
Gen 569:	20995	1755	5538	11712
Gen 570:	20983	1744	5523	11750
Gen 571:	20936	1755	5557	11752
Gen 572:	20993	1742	5539	11726
Gen 573:	21063	1760	5523	11654
Gen 574:	21021	1752	5557	11670
Gen 575:	21052	1733	5545	11670
Gen 576:	21082	1733	5559	11626
Gen 577:	21061	1725	5539	11675
Gen 578:	20994	1743	5545	11718
Gen 579:	21010	1711	5563	11716
Gen 580:	20981	1703	5539	11777
Gen 581:	20892	1717	5598	11793
Gen 582:	20850	1715	5591	11844
Gen 583:	20845	1702	5610	11843
Gen 584:	20944	1709	5567	11780
Gen 585:	20912	1714	5606	11768
Gen 586:	21007	1714	5583	11696
Gen 587:	21050	1689	5576	11685
Gen 588:	21085	1682	5541	11692
Gen 589:	21085	1670	5541	11704
Gen 590:	21055	1674	5554	11717
Gen 591:	21098	1678	5534	11690
Gen 592:	21142	1668	5524	11666
Gen 593:	21141	1665	5529	11665
Gen 594:	21085	1675	5557	11683
Gen 595:	21106	1661	5557	11676
Gen 596:	21135	1664	5524	11677
Gen 597:	21137	1664	5523	11676
Gen 598:	21090	1664	5546	11700
Gen 599:	21124	1668	5517	11691
Gen 600:	21061	1690	5541	11708
Gen 601:	21059	1674	5545	11722
Gen 602:	21025	1666	5548	11761
Gen 603:	21020	1664	5561	11755
Gen 604:	21011	1663	5561	11765
Gen 605:	21015	1664	5539	11782
Gen 606:	21012	1638	5566	11784
Gen 607:	21033	1647	5522	11798
Gen 608:	20982	1648	5540	11830
Gen 609:	20971	1668	5537	11824
Gen 610:	20954	1670	5539	11837
Gen 611:	20971	1641	5536	11852
Gen 612:	20920	1629	5540	11911
Gen 613:	20918	1620	5574	11888
Gen 614:	20883	1625	5579	11913
Gen 615:	20944	1600	5577	11879
Gen 616:	20917	1612	5551	11920
Gen 617:	20900	1612	5593	11895
Gen 618:	20888	1614	5590	11908
